match_id,radiant_win
838,0.1757478251510993
861,0.1657550907551352
886,0.24024314526020604
889,0.1101662745145637
904,0.664804004229844
913,0.4430234315660995
928,0.7272124048074073
931,0.6252173944255853
932,0.7004084642144254
945,0.7598774020555014
953,0.8595553784175058
955,0.3671752361182714
970,0.5574587900064498
972,0.4444186595734513
978,0.599692492491356
982,0.8085790779483362
983,0.7400183176503349
984,0.3462192849915208
987,0.5700761365239744
1000,0.6447050397768284
1006,0.6183458084578812
1014,0.7670873444763372
1030,0.5703846696419359
1037,0.7501667909844176
1044,0.6330168891287289
1046,0.8008977405647486
1048,0.4299605569009768
1053,0.8748097331137399
1057,0.7163820905471374
1077,0.8908074589326298
1085,0.9654894458161143
1087,0.7534512108991788
1088,0.7530685491213548
1096,0.11799426830082434
1098,0.9627290699314567
1100,0.11214368408320607
1113,0.737525970321919
1119,0.7379948132721119
1127,0.535684015451689
1142,0.38417093580536904
1148,0.37082173360360055
1157,0.22517215982807454
1158,0.7844795937672018
1163,0.4392191521882437
1167,0.6792057549379579
1168,0.3605764877419902
1181,0.06082768509311911
1183,0.2416892296289896
1191,0.5877093795362632
1192,0.179072754643281
1198,0.7934507095355301
1216,0.1810465954682285
1218,0.6825712171406759
1221,0.9674820384543317
1222,0.34595787696544
1225,0.15873659310647945
1226,0.46157289584576056
1230,0.22508207399881677
1242,0.7561690942991957
1247,0.691932980050794
1253,0.34765035069224026
1259,0.620878909488443
1271,0.8733372646721728
1282,0.558296091574548
1284,0.953037580263834
1293,0.42446608497545496
1294,0.6165409375490285
1298,0.4635795582646628
1306,0.6251359004379681
1316,0.7403518505621489
1321,0.3366773574620633
1331,0.4584101263178402
1336,0.20193120246593182
1341,0.579730625359885
1348,0.5162148371235429
1356,0.8665987860915217
1384,0.3031031269181444
1389,0.6291799982269544
1391,0.636526241208096
1413,0.815971289001201
1419,0.6446723765011556
1426,0.8407409330623508
1440,0.6838848229668338
1445,0.6122203561555027
1465,0.43290805216946177
1470,0.494886051100992
1472,0.4983935318182585
1484,0.568323085339722
1485,0.11100620111895233
1486,0.9041439043897448
1488,0.5827307733859046
1498,0.041806176143929466
1508,0.6671232221396138
1518,0.8556935165384543
1526,0.2403092754977677
1527,0.7817199467728271
1528,0.24317794493107334
1540,0.6573007681918945
1546,0.48158706327712214
1551,0.8012580568335096
1564,0.757401431363377
1565,0.8920115935181285
1568,0.9355914917520913
1572,0.6759030230546592
1573,0.12364492483660477
1581,0.4454940294879846
1585,0.8965839876883249
1588,0.28151908891672567
1595,0.23863967766869654
1596,0.2847197117669749
1603,0.31980119551803177
1615,0.630143583196893
1621,0.48310794310750127
1623,0.2741904146511511
1630,0.44265436392234175
1636,0.6886959511151
1642,0.2286613301388808
1654,0.7555356266911344
1657,0.8887698116815912
1665,0.42193328619423565
1666,0.7927416537379774
1676,0.7545312674855468
1678,0.5467873441029516
1683,0.5311800832386011
1685,0.0665380692082657
1687,0.016961691395151867
1690,0.2320012744801117
1702,0.42246080188719837
1703,0.25435758595502617
1714,0.3161216438776707
1716,0.5947071904797371
1726,0.19327215969955508
1748,0.32024486960430937
1750,0.22577097697674442
1762,0.9542087113843125
1765,0.1189425745075297
1767,0.5608663766468482
1773,0.36862157282814356
1774,0.19752298278354152
1776,0.6792957249837579
1782,0.8373624075401147
1799,0.5232499597576244
1803,0.5127456434229932
1811,0.4248822412638633
1820,0.4666533667199521
1823,0.8129624925300389
1864,0.7068617710537889
1871,0.5456809569816066
1874,0.08706190541183707
1878,0.3443203000740616
1888,0.7127490452434836
1895,0.8197435171502921
1896,0.46342043037689995
1899,0.5610095895627343
1901,0.5895745443815529
1903,0.6631909757771617
1913,0.1768261158570226
1935,0.8039042407282345
1946,0.25165236000431507
1958,0.8149408008412962
1960,0.5641454700080226
1968,0.3483958687452092
1969,0.5637834573682001
1973,0.27199154476779086
1974,0.5205667948445697
1977,0.4584950581977038
1992,0.6459396054244174
1995,0.2086528211696008
2001,0.7895270808959991
2017,0.5121703435826707
2018,0.2383699377410595
2020,0.3746537996468819
2021,0.3138348358242485
2027,0.4236452726887501
2036,0.5801833363099737
2040,0.1965669427703557
2041,0.17609978839405657
2047,0.9147150909739448
2049,0.3401668975478064
2059,0.29615062042252693
2066,0.2823478469263886
2068,0.5527102924228491
2069,0.7358089755281533
2081,0.43390788057366214
2083,0.5759513843495614
2084,0.8937805957816867
2085,0.9453043479371814
2096,0.47060774990201476
2104,0.21204210672517548
2105,0.1675659811921157
2110,0.3801107300769668
2112,0.09439624133288153
2115,0.5341230240655367
2120,0.15265642365107704
2121,0.14416800806940666
2125,0.8634235857169854
2128,0.6354443846897128
2129,0.4109924888542667
2138,0.5791655535691707
2159,0.7447685416610321
2160,0.22235523190123344
2180,0.6818857712756411
2181,0.608585209718196
2183,0.7443571526994183
2189,0.16338943005741008
2192,0.4641588699953421
2193,0.9071076812599607
2197,0.12833348171481243
2201,0.4478419979184879
2206,0.8488658201971758
2208,0.8312534085826241
2210,0.7008622437067464
2212,0.7051747229088142
2220,0.5910521355530577
2226,0.5297672310110341
2227,0.0633794445723102
2229,0.39427823878865464
2233,0.20671171001260139
2234,0.9002786433517791
2237,0.3635108245513159
2238,0.5993056640843749
2246,0.37486504495104545
2248,0.30876625190139506
2265,0.3832588501351543
2268,0.40697261765278897
2270,0.7086534977715961
2276,0.8396341995239972
2278,0.8512568250928251
2290,0.6174730454539825
2298,0.40394480865822496
2305,0.11116635598971757
2320,0.6379934165915414
2325,0.5192360642138768
2329,0.8736203205271849
2342,0.643038704040846
2352,0.19757781926626397
2387,0.714369264573837
2397,0.23001344004878088
2399,0.691182536491784
2401,0.6389994825715599
2404,0.3051685499264916
2411,0.7108209952115423
2422,0.6744711363199574
2424,0.7982226134514797
2425,0.23573457697929795
2429,0.19676781952872283
2433,0.576088298532431
2434,0.685019840961885
2436,0.09872076115683309
2440,0.11718955563163755
2448,0.5753544453205334
2458,0.6719010406958266
2460,0.3665241898373687
2466,0.6456039627465464
2473,0.43392681522748394
2479,0.3298761241763729
2493,0.19743030189044813
2504,0.19576911357812946
2524,0.7782597828242368
2526,0.9806173407590513
2531,0.32157801653302465
2532,0.07673597734694544
2546,0.5240119287700514
2561,0.8644097032702133
2565,0.17020083372757494
2570,0.5897052829127429
2579,0.6266970916421793
2581,0.22777593825098258
2592,0.7743157830655797
2593,0.40309381924907806
2594,0.29269756663208263
2618,0.8045580943009706
2628,0.4028548934656599
2638,0.4770790141716085
2647,0.6482568890786806
2654,0.7376876830570915
2655,0.5679628769759658
2669,0.22776204654456267
2674,0.5664206721998025
2677,0.7042884365989406
2687,0.37352178166250294
2689,0.257162990399668
2694,0.6837237042886696
2702,0.3006090408386813
2704,0.9304449718876792
2706,0.9055157349827304
2712,0.10324780591916799
2716,0.461299848987917
2727,0.2887492601877725
2729,0.3629503623618506
2738,0.8234298362527772
2739,0.2618401178422551
2745,0.8053591598728292
2759,0.7483060910591107
2766,0.7188524558639325
2767,0.43056363258851327
2773,0.2405985031510313
2778,0.6769264159871056
2783,0.5186539681530573
2788,0.6726633251555731
2792,0.600256610633951
2803,0.45172145490178384
2808,0.16431976912154972
2816,0.36500291217186553
2821,0.9498924949835493
2826,0.8465541382497958
2840,0.47657364286502346
2844,0.8097613269250736
2846,0.3032739708233109
2847,0.4236853729355271
2857,0.7313336660310019
2861,0.18518204221336332
2888,0.5691512864808467
2903,0.6834058907510973
2904,0.37981912835764514
2907,0.21837828526209943
2909,0.311572960492028
2910,0.46996555294522824
2915,0.5180193690453168
2918,0.697362502293179
2920,0.5031839778817393
2926,0.2165462781518734
2929,0.9320009303351786
2947,0.6011811992798727
2950,0.6989964060947351
2952,0.4779769019754217
2953,0.38373859384650294
2956,0.3222986525322495
2961,0.5710920413287196
2962,0.9477540670467763
2967,0.23415396529358834
2973,0.6549545177340625
2974,0.47709231933677854
2981,0.5959491339544001
3001,0.2673815252784296
3006,0.09689855864654674
3007,0.7160748143883903
3008,0.6237590321552833
3014,0.5128781058126256
3022,0.540282149334298
3032,0.5693831709269215
3033,0.8738340646427942
3043,0.4955102000206971
3048,0.17506373124937968
3061,0.2847950768126368
3063,0.3632290092629494
3087,0.5415994439306916
3088,0.44911716875502966
3096,0.06876265034031283
3102,0.1206912461152974
3111,0.6453874933055914
3119,0.7528817488671682
3122,0.6555730440897001
3126,0.6906857119484135
3131,0.3868221503142285
3132,0.4158330416018799
3145,0.873632664715316
3154,0.6975013493541701
3178,0.5879714422944352
3186,0.3437945518090133
3187,0.5322365932125139
3189,0.40519662928435574
3191,0.9139834822644631
3192,0.9447996740279815
3199,0.48134600333546357
3211,0.5009298142766562
3224,0.4388518015601768
3225,0.45743754261383873
3231,0.5532511493262672
3235,0.5121326579102721
3237,0.6226722071822753
3240,0.13498542094069552
3242,0.5774973509103787
3254,0.8149233255527695
3256,0.44414794531247204
3257,0.40619555268874313
3289,0.56231277208114
3294,0.411366845285731
3301,0.4174185818201033
3302,0.36287023100786064
3314,0.365080881191621
3326,0.5818265796973565
3332,0.7787288576445416
3345,0.5680493935661801
3349,0.6844352934074642
3357,0.7997427096892906
3380,0.5149356313400857
3389,0.7025485238726485
3397,0.9191762615259534
3399,0.6011217455976665
3407,0.8360256275805574
3411,0.27713814295107986
3413,0.5336592800562584
3417,0.28160470687585243
3418,0.061170820405687464
3426,0.8305104739237654
3443,0.13637960986630127
3456,0.9057544105010138
3464,0.805652850000504
3467,0.7355239255012916
3473,0.6492304092437968
3479,0.09560801412334469
3481,0.8660271674558015
3492,0.5878439011249563
3498,0.9136913026325255
3499,0.4110452602812184
3505,0.7239393315945657
3529,0.4651735596607184
3535,0.40481114236383425
3540,0.2840106831252876
3561,0.7176131245885621
3564,0.9138935639859735
3574,0.5495262732541687
3590,0.7795411624818867
3592,0.27959356291431703
3596,0.9009691415085939
3604,0.22711831976743102
3620,0.7252349555090901
3623,0.2595707545739895
3632,0.7726760579891158
3641,0.3365712592101538
3647,0.22138927850384202
3653,0.1136043454978044
3656,0.4211467112352292
3667,0.6905705438953061
3672,0.4513597893308479
3683,0.6858710704022201
3695,0.4790798889564958
3717,0.5125817264628845
3736,0.31977108839173274
3740,0.3230952063612958
3753,0.4631638254445171
3769,0.6437752494093151
3771,0.5753054646072463
3787,0.9050069186525673
3790,0.3875867977498914
3792,0.8354118440690653
3801,0.28886847749058053
3806,0.7319128994890967
3812,0.07033083650254848
3815,0.8364403914564523
3840,0.7536093546583397
3846,0.5296888998311919
3858,0.5328203346347515
3872,0.2988154593780849
3873,0.20036883658287397
3874,0.6014459290193687
3876,0.8633844003193705
3880,0.6348216645797915
3882,0.42233829765535785
3894,0.6579390580614829
3901,0.8439596831225764
3902,0.7391668822678265
3908,0.8313848728544978
3919,0.2844145293431714
3921,0.24327576481230262
3922,0.38396103880342564
3924,0.06147152702059384
3939,0.8491310229740517
3952,0.44246494540438724
3959,0.44442677279414605
3964,0.2330816042591799
3972,0.6932132291534617
3978,0.922981570584597
3979,0.514545311388192
3988,0.053851689979209964
3989,0.8266437783188708
3991,0.7493183450318521
3996,0.9385963560720285
4005,0.2786256736621594
4012,0.47025314106174315
4013,0.3302449205292431
4014,0.07289069763867502
4018,0.5050741031539908
4027,0.4102094470171495
4030,0.24066549581153932
4035,0.40404289784658337
4036,0.8915789001591569
4046,0.869769662015806
4059,0.3039839376344359
4066,0.4093377943339062
4082,0.5468128120695315
4090,0.7284102823491375
4100,0.9333034109878483
4107,0.5178272082238016
4109,0.07866494280385314
4110,0.5097117946437076
4121,0.46995117267816605
4123,0.3276948211998325
4124,0.7874522440721615
4129,0.9004811476317572
4136,0.5613800073514941
4139,0.4298779571565657
4145,0.5875963704472571
4154,0.48983605178577094
4156,0.8702742859759414
4161,0.4475422500144841
4165,0.5251154819632653
4169,0.44198528026259015
4188,0.7104201990245161
4195,0.40635821599434657
4204,0.9278312215904578
4211,0.7896919030697852
4213,0.680905388880929
4218,0.3727335953597751
4220,0.8386362166238381
4222,0.04367444369321084
4227,0.6270059734162218
4229,0.9224554827543331
4233,0.48755744749031477
4239,0.8362939692242045
4242,0.5488303807431367
4249,0.6469411013647443
4260,0.872172881652446
4263,0.8324491491410224
4265,0.704668301514329
4267,0.5017487400624999
4276,0.9177386473201345
4278,0.6710458038067397
4279,0.2086502721413275
4280,0.049995013428805815
4281,0.37609210143741795
4282,0.7451611059627018
4288,0.15542762460199697
4306,0.4721150967077994
4308,0.259366237838517
4309,0.4782572469468179
4313,0.5205171407455391
4320,0.9966385380466987
4324,0.4271663892126579
4334,0.6755129909390846
4341,0.41032335703571415
4349,0.2074301921940768
4353,0.6301905745481141
4354,0.5318868646020154
4356,0.2844450596554137
4366,0.41244868403881496
4371,0.7134495245382649
4375,0.4326267529559331
4377,0.8557944522815987
4384,0.18255826076015047
4389,0.3793266206210902
4394,0.4395137777793353
4409,0.534787291420348
4411,0.6390232609774353
4416,0.3871528495032116
4437,0.4681457365082723
4442,0.383068309431745
4443,0.468485662936232
4449,0.4048868693168101
4457,0.39068642070931875
4459,0.5203980955697589
4472,0.2463143482693965
4475,0.6880714846011736
4476,0.8087227751275482
4482,0.48514577637691414
4519,0.04167052091580046
4533,0.6703805458310294
4537,0.13034685308761815
4538,0.25897948934365433
4541,0.3112253304816781
4556,0.8605250364086259
4558,0.6741280956816841
4567,0.6676677430904285
4586,0.3396341520090952
4596,0.6290410900537238
4615,0.7703541135103784
4617,0.30952866917529537
4619,0.3916325377011219
4623,0.1389454792067196
4643,0.3498631202658084
4644,0.08833947334206109
4645,0.5475265113561332
4655,0.07088561671030888
4658,0.7834321102382673
4667,0.08005319066159829
4669,0.5098456070812373
4674,0.39482188169212706
4691,0.11322187429541676
4704,0.49954530487926585
4708,0.7663322315873846
4733,0.9071115054046044
4745,0.13962785263269883
4748,0.2522624754936521
4749,0.254675286810277
4755,0.45380569548120153
4760,0.5868311406327448
4762,0.48559428617166883
4763,0.38771271548291975
4771,0.7340835199892318
4772,0.684679265487529
4782,0.9020388572034762
4786,0.14998721983501767
4792,0.5796736143825962
4798,0.5442632996749253
4803,0.17107754476457318
4817,0.718973962022417
4818,0.5548954979077151
4825,0.07288365723071459
4832,0.12871528485074235
4834,0.7386117229549863
4836,0.16695956326145758
4837,0.6787374745103891
4852,0.1548253650837127
4853,0.4331672136798638
4858,0.1525324562835031
4862,0.604687893706192
4888,0.2947557098490683
4889,0.8210174736950243
4893,0.5088389370252204
4897,0.8563197316352483
4909,0.25154464903302864
4952,0.570962659217302
4961,0.5104180707052649
4969,0.8203632507053711
4972,0.4651543682717394
4998,0.31504990292067214
5029,0.8281436491770944
5031,0.3707494004005177
5041,0.23406345622956232
5044,0.44516776948674935
5045,0.5577607311686114
5047,0.258786020153806
5050,0.9561145347987385
5051,0.18453682586098014
5056,0.3817033132583118
5060,0.6475826310490408
5061,0.876885131657785
5064,0.4369092023742347
5069,0.8900818728880535
5073,0.5313758961051205
5074,0.9092095710887415
5077,0.09119737837696944
5099,0.445327375460555
5120,0.8774216032436188
5125,0.6614017271516782
5137,0.15316996487482426
5146,0.6723684660358715
5148,0.66493919406489
5155,0.2905776584228652
5178,0.23537268366110276
5187,0.9028985471519889
5188,0.5067787232184539
5198,0.1918942237575727
5205,0.230876848129586
5210,0.23710771994167937
5212,0.3498760032639696
5214,0.2754445074535933
5215,0.5077801062537999
5217,0.13383146832255322
5219,0.024388909744389176
5227,0.3324077735347824
5233,0.8361608761795665
5241,0.5356957420631844
5257,0.6706532054237598
5259,0.2974362906864243
5262,0.29965390708653605
5266,0.3849189749650929
5275,0.5538687915386695
5291,0.5983364698544441
5299,0.46906228386839893
5302,0.5208366672123321
5304,0.6486589494970275
5310,0.39089907220265463
5325,0.22858037391668756
5332,0.6705418565113432
5341,0.3483517074352826
5343,0.605049126235757
5349,0.25777013319791825
5350,0.3843733299995887
5365,0.7957542253227586
5367,0.43766505827702773
5372,0.2149492748702542
5385,0.49569182698528563
5392,0.4055353697695834
5399,0.26706799408227905
5402,0.8855462039938266
5407,0.6491551853074827
5411,0.5267861813105846
5415,0.5957323955630338
5423,0.6081872153593257
5426,0.1564454901390751
5437,0.5995008359694696
5440,0.29774355778693123
5445,0.7544631771365945
5454,0.2381087312739657
5460,0.8113725299196752
5470,0.728160711365338
5472,0.24402216184681372
5480,0.08975405155066618
5484,0.03526916891107208
5485,0.9343799451840579
5497,0.7363019473561595
5501,0.6903808065882802
5513,0.574433610828335
5563,0.32032849797719976
5564,0.4601816336310402
5570,0.6257066848016648
5582,0.33118240835007606
5616,0.6672264553304577
5617,0.5330762763794759
5619,0.418646037663349
5626,0.6485296945587274
5628,0.21077276337641726
5629,0.5285584611559633
5630,0.4017934675657499
5634,0.31240547912971395
5646,0.1922317366323963
5650,0.4590200114160822
5664,0.9206366882618978
5666,0.8051226535645712
5678,0.9387132951796029
5687,0.2646737739812787
5691,0.6970943372618007
5694,0.5762553341439419
5703,0.36109268428129054
5709,0.20444589545340452
5711,0.20229271173263993
5718,0.4846547589972914
5724,0.774493621296893
5725,0.26366782600744015
5726,0.3366568059178291
5728,0.8214141571800834
5753,0.7014332480633066
5758,0.22840693681888377
5759,0.23588548013129135
5766,0.26301006839574964
5772,0.2746913792481178
5775,0.27885909356911076
5780,0.8113638574428693
5782,0.6059533707475567
5784,0.6050406501789969
5804,0.6448517571681913
5808,0.8042743568823444
5809,0.39818312028251635
5815,0.4540703929005179
5817,0.6195365543827231
5825,0.46617962386497164
5833,0.5612792018485593
5838,0.3446727228623734
5840,0.5652779378937817
5846,0.6093672929779023
5848,0.5346539687671075
5851,0.8230689880003466
5867,0.31129936790816054
5869,0.4426326833657741
5870,0.41189183879318236
5871,0.6893309020526837
5873,0.35546708404497634
5875,0.34666536426754824
5876,0.628863327735539
5879,0.8799691234277083
5880,0.3951132327122404
5881,0.18065832654792527
5887,0.4673588485181413
5891,0.6048111733610639
5893,0.5376297572432741
5907,0.7764497832121264
5909,0.26262636177791626
5915,0.05129925975764654
5917,0.532920712347779
5918,0.12274737172302587
5929,0.6506742525392021
5935,0.7881282354136198
5938,0.35083885058488784
5940,0.4430274328865427
5942,0.13172170415265744
5950,0.6300767260190759
5963,0.1632159293506514
5968,0.5541551642718889
5969,0.8077796105800633
5970,0.40639621291316963
5978,0.4167884999044213
5987,0.7879494761605642
5990,0.290038657352942
5997,0.8832584475909205
5998,0.4521455391201074
6001,0.44711488716709386
6004,0.6522868978725631
6005,0.2584806291213911
6011,0.5453305041222061
6013,0.718575490547843
6029,0.4975023700267421
6043,0.3933911752078697
6045,0.16271883569384202
6049,0.24276296725954286
6051,0.7167489241286183
6064,0.5417936569192875
6066,0.08204320975660008
6071,0.8748240408619501
6078,0.4769894059630212
6085,0.2824945270740394
6086,0.7346271531713577
6095,0.3288231780311181
6103,0.26370925469053974
6105,0.3124908537552818
6106,0.8091387104115989
6107,0.4281681686649898
6111,0.7280002874144783
6114,0.812534014074021
6118,0.5327712170139125
6139,0.0869761250023302
6140,0.44778980702320553
6147,0.6310865947351079
6153,0.8553045557972646
6156,0.6277608628423592
6158,0.376127702574597
6163,0.3563503196953749
6165,0.5456133170875462
6176,0.6200634111483879
6178,0.6095875319308018
6182,0.40593791677909297
6199,0.18576535816260364
6207,0.2522196135356801
6220,0.4790821508148014
6223,0.43851638347188737
6227,0.23297562194420385
6235,0.72150845681841
6246,0.5883210135324373
6259,0.21002341860810864
6267,0.6857573880658218
6278,0.8416327563819217
6287,0.9172585541320537
6307,0.6552928077926905
6312,0.8663866574073684
6314,0.4912751364904645
6315,0.45222371534391975
6316,0.10701471637492102
6321,0.5854791332256876
6324,0.7546911164419623
6325,0.9699623420786939
6332,0.7174370611119809
6336,0.5003299378715417
6337,0.556161775853095
6341,0.7036903223322312
6349,0.810668469174375
6353,0.36415817545052925
6362,0.6998355304175162
6371,0.3688498112636815
6386,0.18720320337413907
6387,0.6427862420319781
6388,0.7190574599403998
6389,0.7709548827084203
6391,0.6541885548688838
6410,0.3412378759328492
6413,0.3632813508265203
6421,0.4236856335009935
6428,0.6527129744098604
6429,0.5241364619979524
6433,0.46305170417034086
6438,0.552452173145527
6439,0.6096522442925439
6442,0.693629042063072
6444,0.6914026529743899
6451,0.772040846308334
6456,0.4329862563467021
6461,0.8389245746545481
6478,0.5594319859987106
6483,0.11811486311257328
6488,0.4432477055685885
6489,0.6708062636221122
6498,0.8992499879589088
6501,0.20920241763202901
6505,0.5639659489197901
6513,0.14237295352663418
6515,0.4946760339630574
6531,0.7114317061272577
6562,0.4340786678955667
6564,0.6694001162617175
6572,0.8276810311116946
6574,0.41272817318826255
6586,0.7561997999824208
6588,0.1807759820838647
6601,0.5922456507982835
6608,0.6384371058480685
6611,0.13743438089348847
6614,0.1648031574418485
6617,0.31070594445316685
6628,0.501246048386414
6632,0.34717936392568227
6642,0.43958215411637586
6643,0.8764800582798814
6660,0.5525275142634601
6667,0.04054829087460389
6671,0.11018077704102927
6682,0.6442670859273252
6699,0.8010970004566013
6702,0.5739171234721673
6703,0.951646224259168
6705,0.31249550812589016
6707,0.34593540600568673
6709,0.715742285709054
6718,0.2102552772672
6720,0.46640788847144304
6721,0.41547922056529124
6725,0.22053019660128495
6726,0.4722061242814645
6727,0.28906182547587006
6760,0.44192658083284314
6788,0.6902486427865905
6791,0.3861926069531562
6793,0.07166337911885585
6794,0.2972554466597448
6808,0.45596342351595515
6809,0.8010966210516992
6810,0.8246174659390215
6819,0.7114253907843519
6820,0.831709472305753
6829,0.24935084100952354
6831,0.23165974316750074
6833,0.9672967822208826
6847,0.9340475356117921
6856,0.7208800213330498
6858,0.20211441353074425
6860,0.5880867997557941
6866,0.5460277290430756
6871,0.6357239537914934
6872,0.4409339529852348
6877,0.5043460962840347
6878,0.7544303713709863
6879,0.4927433013971759
6880,0.6813850813687866
6886,0.8129026488749265
6894,0.5724127094476067
6897,0.3056482168364167
6906,0.605585552518505
6916,0.5887644851735627
6919,0.7032257991383317
6939,0.7472775894943773
6958,0.8588212456284732
6959,0.5341783613667418
6967,0.8298288380236583
6989,0.9392010058961539
7000,0.539587405516345
7004,0.44217600991573625
7006,0.7438472667818681
7007,0.47065504563195915
7008,0.8686065193444527
7027,0.7523936905107446
7055,0.6818463370273654
7059,0.715784733903533
7066,0.43378300517557666
7067,0.5595281211808246
7073,0.683034673626517
7080,0.6298533046112567
7089,0.4907480205347467
7099,0.12404176656929702
7109,0.6381369815125564
7134,0.58913618225172
7138,0.6377888508604692
7139,0.4370053131494568
7142,0.24326026451939092
7151,0.36745304924304323
7153,0.30536136349734055
7169,0.3380463127544331
7185,0.4248554455368126
7193,0.22630051853592908
7200,0.9256118019477406
7216,0.6004405574324334
7221,0.8637679863214774
7223,0.6570808504134065
7236,0.6832357845018208
7237,0.6446988955452794
7244,0.34681579018775305
7245,0.740821322956774
7251,0.36183008644760667
7252,0.7664545520005096
7264,0.7182567553407128
7284,0.465993922005723
7301,0.6223044965867309
7304,0.6216571269286163
7307,0.6295599963411167
7308,0.4280560367060439
7315,0.7121859397824779
7323,0.2928743864559233
7324,0.30713724733434705
7326,0.5414986125479964
7330,0.7749178455638194
7367,0.7582746302083686
7371,0.747359333812602
7389,0.591673445465345
7394,0.300122921004482
7404,0.5337864150583923
7410,0.3337845834069799
7423,0.02679337457324371
7434,0.30983840712103233
7438,0.2504680565952532
7449,0.3137198029255945
7461,0.46734384679477786
7464,0.7341326221098686
7465,0.6481150598471406
7469,0.64599165923639
7472,0.6701305123108554
7474,0.12898762167013064
7492,0.17688665388967362
7496,0.6958675317331539
7499,0.6936844342034809
7507,0.8145968575839017
7513,0.7480310039111289
7515,0.6051464560860711
7535,0.7283536626879742
7542,0.6326888671065602
7568,0.600631654598665
7578,0.7718452518966848
7586,0.9067988744798128
7587,0.4291299182819925
7593,0.2726988270291739
7608,0.7743775831314468
7613,0.23340133214784964
7617,0.4743486627696307
7624,0.7522774019375473
7627,0.704891357946395
7630,0.5761987468429632
7634,0.2975534141473776
7644,0.6690010346419009
7651,0.3333231866686414
7655,0.5726089346591281
7659,0.5362053170129452
7665,0.323633761309779
7666,0.8847842288922753
7675,0.46917906543132437
7678,0.21344608391130804
7689,0.22740275139146585
7695,0.7274793973297672
7696,0.31802339684699765
7708,0.05988333588022281
7725,0.8187059699347276
7731,0.4074085090486011
7737,0.20481292592833633
7739,0.73320341028619
7758,0.6410118515987704
7763,0.2322402983218475
7769,0.5155225105805785
7775,0.6630850295147174
7783,0.41567427729591044
7787,0.08301293780609179
7788,0.61693714993451
7792,0.6703353798173728
7797,0.7739726060941707
7798,0.6429952019360875
7800,0.435157667879469
7801,0.6765051573739312
